duo_KillDeathRatio,duo_WinRatio,duo_Wins,duo_Rating,duo_DamagePg,duo_HealsPg,duo_KillsPg,duo_MoveDistancePg,duo_RevivesPg,duo_TimeSurvivedPg,duo_RoundMostKills,duo_WinPoints
1.8,6.74,6,2267.72,216.63,1.72,1.67,5312.25,0.16,1333.79,7,5337
1.52,3.33,1,1544.02,169.43,2.83,1.47,2215.67,0.07,825.24,4,2322
2.0,9.52,2,1779.71,209.26,1.67,1.81,4059.26,0.14,1376.48,5,1479
2.97,16.67,6,2293.57,349.73,2.17,2.47,3854.75,0.14,1236.9,11,4249
2.61,8.05,12,1986.24,312.98,1.65,2.4,3513.1,0.23,1073.11,11,5557
4.3,16.67,6,1801.08,403.88,2.86,3.58,3839.82,0.25,1076.98,13,2785
1.28,2.51,5,1943.39,175.67,1.23,1.25,3212.05,0.1,903.04,11,4103
1.31,6.45,6,2014.49,145.94,1.02,1.23,2724.91,0.19,866.17,7,1681
6.0,50.0,2,1553.81,285.44,3.25,3.0,5382.96,0.25,1687.56,5,2304
0.74,1.89,3,1718.62,100.16,1.07,0.73,2412.67,0.14,920.82,8,1419
1.49,3.0,3,2024.57,167.94,1.02,1.45,1821.1,0.13,797.55,9,1657
2.0,14.29,1,1553.47,224.41,3.86,1.71,3125.79,0.14,1011.31,9,2297
1.5,3.45,1,1789.59,199.98,1.31,1.45,4928.39,0.28,1239.13,6,1483
1.58,6.17,5,1791.92,187.63,1.42,1.48,2541.82,0.11,961.02,10,3611
1.52,8.33,7,2214.58,192.35,3.18,1.39,4973.13,0.23,1317.8,8,1860
2.47,16.67,3,1817.36,232.63,1.89,2.06,3578.37,0.33,1125.52,7,1522
1.39,2.72,4,1856.05,167.54,1.53,1.35,2574.1,0.13,786.67,10,1544
1.23,3.5,5,1828.37,153.53,0.87,1.19,2474.6,0.1,823.77,9,4750
1.4,3.12,2,1873.13,168.45,1.75,1.36,3165.28,0.14,891.54,6,2540
2.0,4.76,1,1338.64,223.58,1.29,1.9,1692.79,0.1,572.42,8,1086
1.71,13.56,8,2281.0,201.94,2.46,1.47,4679.22,0.25,1197.05,6,1913
2.34,3.45,2,1741.66,252.88,1.84,2.26,2650.15,0.21,942.26,9,3537
1.68,0.0,0,1857.06,212.5,3.73,1.68,4236.79,0.03,1239.42,6,2608
1.27,11.76,2,1495.41,156.81,1.94,1.12,4908.14,0.12,1041.86,4,1254
2.64,18.04,35,2476.21,277.42,2.12,2.16,7555.62,0.22,1436.38,9,2063
1.33,6.11,8,2300.4,169.83,1.3,1.25,4143.82,0.16,1176.33,7,1905
3.35,14.0,14,2221.84,331.36,2.05,2.88,3888.21,0.34,1035.73,13,4103
1.42,7.69,1,1395.18,210.32,0.62,1.31,4438.62,0.15,1175.63,7,1162
1.15,1.98,2,1777.53,153.9,1.52,1.13,3008.22,0.21,1021.99,6,3508
0.92,3.29,7,1756.47,114.72,1.36,0.89,2298.92,0.11,841.37,7,3955
6.83,23.4,11,2179.74,629.78,2.77,5.23,5325.06,0.09,1486.37,17,3235
0.65,1.43,1,1720.71,88.08,1.04,0.64,2875.63,0.09,926.14,7,1452
6.14,22.32,25,2429.94,542.23,1.91,4.77,4610.02,0.32,1301.72,18,6127
1.03,2.08,4,1969.36,132.12,1.76,1.01,3124.53,0.11,918.61,7,2657
1.81,9.62,5,2180.9,197.62,1.58,1.63,3246.04,0.12,1110.1,7,1813
2.31,1.01,1,1762.23,275.47,2.57,2.28,2680.49,0.28,870.23,12,2773
1.82,8.74,9,2273.1,213.14,2.34,1.66,4737.28,0.19,1371.39,8,5698
2.09,0.0,0,1514.63,294.14,1.18,2.09,4162.14,0.0,1224.05,8,2261
2.36,7.89,6,2205.65,285.83,4.42,2.17,5315.18,0.29,1347.24,9,2964
3.13,18.15,45,2488.81,314.07,3.68,2.56,5289.8,0.29,1232.04,18,3694
1.67,1.42,3,2279.61,192.84,2.08,1.65,2365.08,0.13,841.14,9,1885
1.93,3.8,3,2108.91,260.36,2.15,1.86,3744.05,0.18,1210.49,7,1736
2.07,4.72,5,1944.34,257.14,3.22,1.97,5577.86,0.11,1106.13,12,2874
1.67,2.82,4,2056.02,219.86,1.46,1.62,3186.72,0.11,891.12,11,3731
0.83,0.0,0,1528.57,88.81,1.67,0.83,4540.52,0.17,1016.1,4,1278
1.95,4.2,5,2094.29,236.85,1.5,1.87,2669.28,0.13,892.81,12,2932
1.75,0.0,0,1593.75,204.97,2.29,1.75,4516.84,0.17,1232.52,8,1313
3.07,10.0,3,2052.05,330.75,2.23,2.77,3823.42,0.17,1145.28,10,1701
0.54,2.65,4,1921.22,76.01,1.65,0.53,2329.6,0.15,829.44,3,2787
3.87,11.36,5,1908.41,387.03,2.7,3.43,4352.9,0.25,1063.71,14,2764
4.4,9.09,1,1379.88,442.59,2.55,4.0,2672.17,0.36,1011.47,8,2247
1.36,4.69,3,1880.01,160.77,1.38,1.3,2965.32,0.08,946.16,10,1548
1.23,1.6,4,2188.06,163.52,2.09,1.21,2659.06,0.13,890.02,8,1811
1.41,3.91,5,2301.46,203.91,1.16,1.35,3322.97,0.17,1033.73,8,1909
1.2,5.83,6,1970.7,165.49,2.21,1.13,2914.82,0.17,1044.39,6,4528
1.98,3.17,2,1814.88,255.68,1.81,1.92,3213.65,0.13,1035.87,10,1482
1.81,2.63,1,1449.63,234.16,1.5,1.76,1974.45,0.26,737.51,8,1188
2.49,8.33,16,2320.36,280.54,3.82,2.29,4042.51,0.24,1182.35,13,5847
0.64,0.54,1,1956.71,96.2,1.08,0.64,3047.69,0.11,1007.64,9,1625
0.52,8.0,2,1506.84,91.34,0.88,0.48,2465.36,0.04,833.08,3,1282
1.45,3.64,4,1878.23,206.8,2.06,1.4,2788.66,0.17,870.82,7,2586
1.99,9.36,16,2157.1,267.39,1.5,1.81,2888.19,0.21,993.0,10,6408
2.36,18.99,34,2432.53,259.17,3.46,1.91,6893.63,0.19,1401.15,15,4375
3.11,10.0,4,1864.05,354.81,2.9,2.8,4150.94,0.28,1247.33,12,2969
2.56,9.25,21,2273.78,288.56,3.11,2.33,3468.01,0.23,1132.6,11,3515
2.03,10.81,16,2352.18,248.1,3.26,1.81,3923.86,0.3,1146.71,9,1954
2.3,14.93,10,2249.41,260.16,1.99,1.96,5012.07,0.21,1128.36,12,1870
0.98,1.52,2,2080.26,125.92,1.61,0.97,3705.97,0.08,1069.98,5,1720
1.01,4.41,9,2258.73,126.96,1.89,0.97,3886.03,0.14,1058.83,10,1881
0.88,2.38,2,1589.31,100.25,1.69,0.86,2824.12,0.26,940.32,3,2651
1.04,6.67,2,1494.66,125.9,1.5,0.97,2565.3,0.07,816.95,5,2238
2.37,16.67,14,2354.2,267.81,2.27,1.98,4559.72,0.15,1319.67,10,3347
3.28,12.5,16,2227.52,393.83,1.92,2.87,2850.48,0.24,1094.59,10,3495
1.71,4.55,1,1436.79,206.58,1.18,1.64,2633.62,0.05,824.45,9,1171
2.64,0.0,0,1506.38,308.37,3.18,2.64,3143.91,0.27,1262.87,7,1231
1.81,12.5,3,2113.26,246.04,3.46,1.58,5484.17,0.08,1309.75,7,1780
1.5,3.25,4,2246.98,203.37,1.92,1.45,3514.56,0.26,1182.82,11,1861
0.81,0.0,0,1509.77,95.28,2.12,0.81,3116.15,0.09,919.39,6,2317
2.69,4.93,7,2155.32,310.6,2.1,2.56,2483.04,0.18,844.54,12,5067
1.87,9.8,5,2181.64,229.19,2.25,1.69,2879.35,0.27,1000.14,6,2815
1.39,5.26,1,1698.85,167.87,3.26,1.32,5005.46,0.16,1208.32,5,1416
1.03,2.15,12,2185.76,148.31,1.5,1.01,2941.77,0.1,955.77,10,4456
2.11,24.42,21,2249.45,214.45,4.88,1.59,5925.11,0.15,1292.28,7,5355
1.81,7.82,24,2432.28,224.42,2.34,1.67,3517.29,0.23,1119.64,15,2031
0.91,0.51,1,2034.34,117.78,1.27,0.91,3038.01,0.11,869.69,5,1701
0.74,2.65,4,2315.0,106.91,1.81,0.72,3492.66,0.15,1137.01,5,1946
1.94,7.67,22,2499.6,215.99,3.46,1.79,3877.52,0.21,1099.27,11,4416
1.49,6.32,6,1724.21,182.34,1.74,1.4,2445.06,0.09,898.41,10,1415
1.96,4.47,8,2106.55,250.57,1.95,1.88,3178.94,0.23,911.47,13,3969
1.23,3.64,4,1822.12,173.04,1.9,1.18,3459.0,0.1,1082.79,5,2502
1.26,5.8,4,1855.71,148.51,1.8,1.19,3958.65,0.22,890.4,6,2762
2.53,13.04,9,2088.63,268.09,1.03,2.2,2765.58,0.17,1004.41,14,2705
1.87,6.15,4,1943.42,211.21,2.45,1.75,4387.23,0.14,1211.95,7,2735
6.83,29.31,17,2534.59,563.6,4.43,4.83,4234.41,0.31,1215.02,13,2094
1.71,3.49,6,1977.05,216.68,2.62,1.65,3027.89,0.17,1016.25,8,4035
0.93,1.89,3,1918.5,118.14,1.03,0.91,2411.8,0.08,801.7,6,1604
0.95,3.03,2,2161.21,136.73,2.17,0.92,3408.57,0.12,952.98,4,2805
1.29,2.8,4,2099.47,169.88,2.22,1.26,3740.93,0.1,1060.73,9,3072
1.98,11.02,14,2284.67,227.1,2.91,1.76,4700.14,0.19,1348.88,12,4234
2.21,6.45,2,1746.06,281.74,1.97,2.06,2891.04,0.16,1024.5,6,1434
2.42,7.25,5,2201.39,274.86,1.46,2.25,3606.36,0.16,1169.15,11,1829
1.83,5.74,12,2167.67,224.18,2.2,1.72,3655.13,0.12,1075.08,10,5179
2.8,7.19,10,2172.13,333.75,1.95,2.6,2591.89,0.26,938.01,11,1767
4.32,12.31,8,1957.58,457.0,2.55,3.78,3104.95,0.26,1191.02,11,3182
1.19,2.88,4,1986.91,154.78,1.9,1.16,3093.5,0.16,937.81,7,4146
1.72,3.66,10,2122.03,216.71,1.82,1.66,2640.41,0.17,877.67,11,5224
2.29,4.26,2,1963.11,306.96,1.6,2.19,4177.35,0.28,1229.99,10,1624
1.38,6.62,19,2227.55,180.75,2.6,1.29,4411.14,0.17,1151.25,9,4959
1.2,4.0,9,2131.47,148.94,2.3,1.15,3527.95,0.15,993.28,8,1761
0.93,2.29,4,2316.7,141.33,1.61,0.91,2865.28,0.13,1023.9,6,3131
1.67,11.04,33,2511.14,198.05,2.69,1.49,4605.91,0.14,1113.43,12,7309
1.33,8.7,2,1651.85,185.61,1.3,1.22,3176.91,0.09,1093.87,6,3473
2.37,4.55,3,2164.94,282.74,2.35,2.26,2738.32,0.21,907.03,10,1788
1.78,1.56,1,1653.12,244.21,2.31,1.75,1863.7,0.2,878.92,11,1346
3.07,26.4,47,2546.97,264.35,7.87,2.26,5004.09,0.15,1466.88,10,2120
3.77,18.75,3,1704.47,368.47,2.62,3.06,4386.34,0.25,1409.31,9,1411
1.41,0.0,0,1555.11,161.77,1.41,1.41,5505.39,0.06,1366.69,6,1303
2.05,5.05,11,2245.2,242.93,2.45,1.94,2007.23,0.13,1030.74,18,3649
1.81,2.61,4,2291.64,210.47,2.23,1.76,2176.12,0.14,950.96,8,2883
1.0,0.0,0,1187.29,75.81,0.0,1.0,334.43,0.0,316.3,1,986
2.91,12.0,3,1761.5,271.24,1.32,2.56,3231.72,0.2,1098.92,10,1441
1.31,6.25,7,2035.22,161.0,1.46,1.23,3807.4,0.17,1043.26,7,1680
0.6,5.3,8,2310.38,79.52,1.01,0.57,4988.29,0.09,1136.36,7,1940
0.65,1.34,2,1720.01,92.44,0.88,0.64,2490.64,0.15,778.76,4,3660
2.17,14.29,7,2252.29,256.1,1.39,1.86,7539.57,0.12,1505.93,7,1882
1.42,1.85,2,2034.92,205.42,2.41,1.39,2709.64,0.19,952.58,8,1688
2.25,14.06,9,1993.67,224.55,1.58,1.94,5245.54,0.16,1192.69,12,3778
1.7,5.0,8,1931.76,208.78,2.5,1.61,3402.62,0.16,927.12,11,4260
1.74,1.37,1,2093.05,215.0,1.03,1.71,3576.9,0.12,1105.89,7,1722
23.5,42.86,3,1708.38,1461.06,3.0,13.43,4004.04,0.29,1223.7,40,1396
0.33,1.69,1,1851.24,46.04,1.66,0.32,4250.97,0.15,1055.81,3,1578
0.93,0.74,2,1979.94,126.29,1.06,0.92,2315.44,0.1,817.17,8,1634
1.42,5.68,5,2011.48,191.32,2.31,1.34,2852.13,0.18,982.71,9,1678
1.56,7.41,4,2043.82,204.32,2.24,1.44,3312.44,0.17,1023.08,7,1692
2.47,6.25,6,2042.93,284.88,1.15,2.31,2382.79,0.14,810.82,10,3879
1.19,4.55,4,2190.14,172.1,1.01,1.14,5662.92,0.17,1237.73,5,2937
0.5,0.0,0,1621.83,76.87,1.22,0.5,2853.09,0.08,779.42,4,1358
1.6,4.95,5,2279.98,214.16,2.27,1.52,6176.59,0.11,1436.18,5,1901
0.81,2.59,5,2100.49,121.77,1.2,0.79,4783.48,0.11,1144.97,6,4013
1.71,5.96,13,2456.04,207.09,2.09,1.61,3445.94,0.25,1036.95,8,2035
2.87,0.0,0,1541.16,317.84,1.53,2.87,2444.1,0.13,926.34,8,1235
1.47,3.69,11,2044.07,182.51,2.08,1.41,2917.21,0.15,858.99,15,5626
1.24,3.57,9,2168.72,153.64,1.78,1.2,2995.88,0.16,954.59,8,2813
1.14,1.92,2,2116.6,177.56,1.78,1.12,3398.32,0.13,984.08,6,1769
1.8,16.67,1,1413.9,234.16,1.83,1.5,6036.78,0.33,1482.52,4,1177
1.94,3.17,4,1972.05,214.75,1.23,1.88,1628.68,0.13,692.28,10,2898
2.0,0.0,0,1288.11,216.62,2.67,2.0,6395.57,0.0,1224.31,4,1071
0.67,2.65,6,2327.1,83.53,1.31,0.65,3715.73,0.16,1018.63,4,1951
1.75,1.52,1,1630.31,221.59,1.38,1.73,2933.69,0.14,1013.5,12,2654
1.89,5.06,25,2408.27,223.05,1.93,1.8,2730.29,0.16,899.11,11,6784
1.98,4.08,2,2042.76,229.43,2.24,1.9,3617.96,0.18,1114.84,13,3939
1.45,2.63,2,2078.86,170.65,2.04,1.41,3191.77,0.18,1030.18,7,1727
2.92,18.75,6,2009.23,294.08,2.31,2.38,4148.0,0.16,1193.29,13,1678
6.17,29.41,5,1877.61,518.45,3.0,4.35,5936.06,0.18,1258.56,13,2781
1.29,5.62,5,1912.76,156.59,1.87,1.21,3605.67,0.19,1078.61,7,5085
2.38,5.13,2,1865.76,258.75,2.59,2.26,3690.84,0.23,984.93,9,2559
1.97,2.26,6,2168.76,252.34,2.16,1.92,3079.27,0.2,967.83,11,5555
1.57,1.9,2,2130.85,202.21,1.56,1.54,2692.82,0.17,926.29,10,1759
1.04,1.09,2,2140.55,145.83,1.51,1.03,2999.61,0.08,869.75,6,1779
4.58,26.36,34,2424.56,413.7,4.77,3.37,6377.86,0.2,1431.63,19,4982
0.0,0.0,0,1178.8,0.0,0.0,0.0,0.0,0.0,850.8,0,982
2.56,10.83,26,2418.96,289.71,2.69,2.28,4689.41,0.21,1259.9,12,3249
1.51,4.49,4,2085.02,165.3,0.99,1.44,4283.9,0.22,1146.68,6,2729
1.58,11.63,5,2010.33,184.29,3.47,1.4,3268.4,0.19,1072.93,6,1689
1.0,7.14,2,1807.5,119.27,2.18,0.93,3026.41,0.04,1038.19,7,1529
0.95,1.98,7,2287.3,123.07,2.37,0.94,3601.34,0.16,1088.46,8,3476
2.89,23.91,44,2435.78,277.67,2.34,2.2,5890.75,0.24,1440.68,11,6097
2.88,8.04,9,2027.8,322.09,2.29,2.65,4567.94,0.24,1168.9,12,4566
1.21,3.39,2,1831.64,179.92,1.88,1.17,3602.68,0.2,980.52,6,1524
1.27,2.86,4,2178.72,153.97,2.27,1.24,2568.54,0.21,895.92,7,1794
1.25,0.0,0,1799.76,181.26,2.95,1.25,3745.25,0.08,1144.43,8,1497
1.15,1.92,2,1997.04,169.6,2.33,1.12,5257.28,0.16,1136.68,6,4089
1.24,8.33,5,1724.96,152.13,0.6,1.13,3306.41,0.13,968.39,6,2478
1.37,4.76,5,1873.84,161.41,2.1,1.3,3854.17,0.22,1064.55,7,3696
1.15,5.08,6,2169.19,155.94,1.11,1.09,3549.44,0.17,1029.41,6,2820
1.68,4.58,6,2073.05,242.13,1.58,1.6,2503.03,0.13,890.18,9,2679
1.53,4.44,2,1812.88,179.76,2.38,1.47,3119.64,0.09,1065.5,7,1509
2.55,7.02,4,1829.49,281.72,0.72,2.37,2411.74,0.09,916.03,14,3732
0.67,0.0,0,1213.52,45.81,1.33,0.67,3178.35,0.67,1113.26,2,1010
3.67,11.22,11,2236.93,369.49,1.76,3.26,5198.4,0.19,1265.13,19,4007
0.0,0.0,0,1253.53,0.0,0.0,0.0,4839.83,0.0,1408.33,0,1049
2.01,2.94,5,2146.33,258.54,1.54,1.95,3851.89,0.19,1204.15,12,4690
1.6,7.35,5,1812.61,201.41,1.71,1.49,5114.82,0.12,1298.8,7,3044
1.5,3.7,8,2336.11,183.34,2.06,1.44,3908.3,0.19,1096.92,9,3039
3.12,11.11,1,1511.18,381.92,2.67,2.78,5231.14,0.33,1525.81,8,1258
1.51,2.75,3,1679.88,189.42,1.81,1.47,2784.28,0.16,811.0,9,1366
9.0,50.0,1,1426.22,578.9,2.0,4.5,8701.8,0.0,1837.73,7,1191
4.2,37.5,3,1615.54,309.64,7.0,2.62,5375.33,0.0,1522.94,7,1354
1.56,5.41,8,1726.39,183.39,2.32,1.47,2829.09,0.09,827.78,9,2672
1.76,4.55,3,2043.75,195.44,2.38,1.68,3984.53,0.23,1098.52,8,1682
1.39,1.75,1,1764.24,179.18,0.88,1.37,2989.6,0.14,825.79,10,1440
1.51,6.17,5,2034.7,215.32,2.91,1.42,4197.5,0.3,1195.44,9,4176
1.21,2.29,4,2091.67,170.93,1.33,1.18,1740.88,0.19,793.39,8,1727
3.52,22.12,46,2450.72,337.52,5.27,2.75,4093.08,0.19,1407.07,12,2042
0.88,1.88,6,2276.9,111.49,1.12,0.86,3131.48,0.1,948.65,7,1893
2.07,4.79,7,2242.42,250.81,2.1,1.97,2857.02,0.2,897.41,12,4046
2.92,11.79,29,2422.85,333.55,1.64,2.57,4872.99,0.25,1270.71,13,5404
1.5,5.97,23,2429.7,191.19,2.01,1.41,4359.87,0.17,1181.89,10,3530
1.2,7.06,12,2243.33,179.67,2.18,1.11,4246.82,0.17,1116.12,9,2941
1.52,3.33,1,1504.34,161.25,2.67,1.47,4101.91,0.27,978.43,8,3262
2.33,17.5,35,2484.08,246.44,2.47,1.92,5427.88,0.18,1416.12,10,4767
2.43,6.49,22,2268.34,277.81,2.31,2.27,3248.09,0.29,1028.54,12,1858
1.27,5.15,5,1974.41,175.68,1.87,1.21,2960.66,0.06,962.81,9,2713
2.4,25.15,85,2245.05,223.13,2.07,1.8,6100.21,0.25,1447.35,8,9553
1.41,2.99,5,2232.77,189.81,2.18,1.37,3527.48,0.16,927.97,12,1850
3.15,22.58,21,2406.42,335.31,1.88,2.44,5986.09,0.26,1395.2,10,3085
1.83,4.43,7,2209.21,223.27,1.9,1.75,1904.04,0.27,858.7,10,1819
2.19,12.12,8,2053.43,248.21,4.26,1.92,4462.86,0.15,1239.57,11,1714
1.78,21.74,10,2309.16,175.22,2.17,1.39,4512.45,0.22,1379.38,6,1942
3.07,6.12,3,1925.79,330.09,2.53,2.88,2662.97,0.12,888.64,20,1562
1.71,8.29,17,2374.62,223.23,2.61,1.57,6084.07,0.16,1255.28,12,2969
2.28,14.29,12,2453.9,247.54,2.94,1.95,5824.0,0.23,1381.53,8,2058
1.08,0.0,0,1692.23,137.41,1.82,1.08,4243.71,0.23,969.34,6,1393
2.25,13.51,10,2089.38,289.99,1.64,1.95,4883.59,0.19,1358.75,10,5097
2.59,10.89,22,2277.06,289.54,3.24,2.31,3389.87,0.22,1113.89,12,4629
3.11,8.33,11,2412.11,346.85,1.79,2.85,3144.28,0.26,883.68,14,1975
2.64,13.46,7,1780.36,294.05,1.63,2.29,2514.89,0.23,884.9,9,1465
1.36,1.9,2,2111.14,180.41,2.06,1.33,3837.44,0.09,1156.92,8,1748
1.1,3.15,14,2326.56,130.64,1.46,1.07,3083.63,0.14,852.6,8,2930
2.03,12.15,13,2199.03,247.33,1.95,1.79,3623.94,0.14,1122.33,7,3299
1.29,4.32,16,1937.67,155.57,1.61,1.24,2509.67,0.15,870.92,10,4073
1.65,7.14,2,1763.11,239.99,2.93,1.54,3816.75,0.18,1203.45,5,1472
1.67,1.81,6,2161.2,206.71,1.42,1.64,2281.5,0.2,771.7,19,4462
1.21,2.39,5,2051.86,171.03,1.25,1.18,2578.78,0.16,887.3,6,2663
1.54,3.92,4,2298.39,221.56,1.8,1.48,2700.66,0.16,960.29,11,1921
2.3,5.71,2,1726.15,259.53,2.49,2.17,3327.75,0.17,1036.49,9,1409
0.86,8.79,8,2160.34,118.58,1.56,0.78,4773.2,0.1,1097.99,6,4141
1.22,1.64,4,2256.21,158.67,2.2,1.2,3062.21,0.16,844.51,9,1878
1.78,4.29,3,1984.05,207.62,2.34,1.7,3545.83,0.13,1004.18,9,1616
2.26,5.41,6,2042.61,275.27,2.41,2.14,2776.64,0.28,996.75,9,5149
1.39,6.98,9,2256.99,177.25,1.7,1.29,5238.37,0.14,1339.97,8,1885
1.53,4.51,19,2439.36,205.48,1.92,1.46,4249.16,0.18,974.07,13,3418
2.48,10.2,5,1936.01,303.22,1.82,2.22,3078.18,0.22,989.31,9,4595
3.16,12.62,13,2255.27,350.03,3.98,2.76,3975.09,0.3,1164.7,12,4082
1.62,7.69,4,1990.34,225.42,2.96,1.5,3594.71,0.1,1083.53,7,2669
1.93,8.2,5,2346.76,252.82,2.46,1.77,4754.47,0.26,1353.73,9,1951
2.03,6.51,14,2288.63,247.88,2.8,1.9,3019.21,0.23,1100.72,11,4364
3.01,8.41,9,2057.22,350.07,1.89,2.76,2580.2,0.19,934.7,11,5201
1.42,1.54,1,1867.32,194.45,1.69,1.4,3184.81,0.05,1051.86,8,1554
2.0,33.33,1,1254.61,202.15,0.67,1.33,2939.47,0.0,1347.46,4,1048
2.17,14.29,1,1426.25,248.24,0.71,1.86,4748.01,0.14,1623.04,4,1192
2.18,2.9,2,2156.74,256.62,1.43,2.12,4143.16,0.1,1146.89,9,1780
1.48,1.73,3,2261.17,191.6,1.7,1.46,3484.66,0.14,936.45,10,2889
0.9,1.78,5,2187.71,117.24,1.87,0.89,3080.7,0.11,973.99,9,1819
1.93,11.89,22,2438.37,218.98,2.41,1.7,4479.82,0.17,1328.64,10,4979
1.74,5.56,2,1767.27,205.91,1.78,1.64,3357.95,0.17,1041.97,9,3602
3.5,0.0,0,1300.2,564.7,2.5,3.5,6547.38,0.0,1486.53,4,1075
1.53,2.27,2,2028.89,174.74,1.98,1.5,3013.68,0.16,983.74,10,1672
3.26,14.63,6,2118.7,377.56,1.93,2.78,4521.9,0.34,1161.73,14,1747
0.79,3.37,7,2238.43,109.34,1.04,0.76,4472.15,0.12,1131.25,6,1885
1.18,5.56,8,2320.12,135.59,1.78,1.12,5364.14,0.24,1284.02,9,1959
2.36,10.29,14,2372.04,264.47,2.3,2.12,2915.15,0.12,1098.91,16,3220
1.85,4.7,7,2342.55,227.65,2.36,1.76,2459.53,0.13,1002.23,10,3061
1.42,0.0,0,1941.99,173.38,1.05,1.42,2282.7,0.17,894.05,7,1598
1.16,1.4,3,2037.77,143.65,1.06,1.14,2922.71,0.08,781.9,8,1668
3.4,13.79,4,1746.38,384.68,3.03,2.93,5239.18,0.38,1162.94,13,1438
2.63,11.48,7,2076.36,295.65,2.21,2.33,3555.82,0.3,1113.63,10,1712
2.83,9.38,6,2110.02,292.12,1.73,2.56,2466.47,0.25,953.37,9,2757
0.97,1.04,4,2136.0,129.03,1.14,0.96,2114.55,0.1,821.39,7,1759
1.44,3.48,4,2022.23,186.97,2.02,1.39,2522.45,0.19,830.89,8,2711
2.62,9.47,9,2215.29,294.06,2.25,2.37,3824.32,0.09,1214.29,11,1822
1.92,7.14,1,1545.98,227.87,3.29,1.79,2945.82,0.36,1131.1,7,1282
2.05,5.42,15,2350.8,226.69,1.66,1.94,3271.76,0.19,1011.13,12,2953
2.22,11.7,11,2264.5,230.51,2.73,1.96,3523.73,0.21,1194.55,8,3140
1.0,0.0,0,1241.04,110.05,0.8,1.0,2196.7,0.0,946.0,2,2066
2.14,10.26,4,1844.68,203.43,1.18,1.92,2004.93,0.18,793.94,11,3592
1.45,6.17,5,2285.54,214.36,2.15,1.36,4927.72,0.42,1170.15,6,1909
1.9,8.16,12,2038.76,243.04,1.86,1.75,2971.65,0.16,906.55,10,1683
2.84,12.77,24,2250.63,305.03,2.07,2.48,3562.67,0.28,1146.61,12,5471
2.67,12.5,3,1753.68,282.56,1.25,2.33,3638.02,0.17,1169.52,11,1452
0.84,1.98,2,1812.52,112.82,1.23,0.82,2950.71,0.17,898.7,8,1499
3.01,5.92,9,2352.67,330.03,3.16,2.83,3544.04,0.22,1180.91,11,3065
1.23,2.93,11,1931.15,148.01,0.92,1.19,2140.69,0.09,833.65,13,1590
1.79,8.82,6,2068.53,200.99,1.88,1.63,2056.55,0.15,740.63,9,2883
2.37,4.3,4,2047.9,280.3,3.09,2.27,4715.56,0.19,1323.72,10,4287
2.44,11.52,19,2233.82,267.62,1.08,2.16,2971.17,0.2,1037.59,10,4419
1.26,5.93,8,2356.39,147.51,1.56,1.19,4122.73,0.22,1213.22,6,3250
2.16,6.47,13,2169.87,253.26,1.37,2.02,2991.93,0.23,923.37,10,2885
2.51,14.52,9,2336.7,272.52,2.68,2.15,4060.32,0.18,1242.56,10,4343
1.23,6.0,3,1732.98,173.07,1.7,1.16,3809.38,0.2,1151.78,6,1438
1.08,4.5,5,2034.14,161.63,1.47,1.04,3601.96,0.11,1017.73,7,1692
1.48,5.62,5,2263.71,173.2,2.63,1.39,4171.42,0.11,1299.39,10,2952
2.16,8.05,7,2171.9,241.28,2.28,1.99,3241.18,0.2,1187.45,12,5393
1.57,0.0,0,1420.17,132.89,5.71,1.57,6998.87,0.14,1416.15,5,1182
0.99,0.0,0,1854.98,135.11,1.22,0.99,2511.04,0.11,874.32,4,1538
0.78,1.46,7,2192.46,127.07,1.43,0.76,4245.35,0.15,1009.93,7,3593
1.15,5.45,3,2152.57,161.01,2.8,1.09,2998.63,0.13,976.0,5,1799
1.58,5.0,2,1954.49,194.34,1.65,1.5,4865.58,0.1,1237.77,7,2624
0.73,6.25,1,1437.24,91.07,0.81,0.69,4340.57,0.12,1184.69,5,2183
1.0,4.35,1,1716.53,138.3,0.57,0.96,3462.82,0.13,1045.52,3,1442
3.55,21.62,8,2114.88,396.84,2.24,2.78,4726.98,0.35,1392.95,10,1757
2.73,8.97,20,2309.91,294.84,2.93,2.49,3314.96,0.32,1026.64,14,3070
1.56,5.56,2,1749.34,197.11,1.44,1.47,2533.14,0.03,986.5,9,2484
1.35,2.6,4,2135.26,170.39,1.36,1.32,3274.26,0.16,899.27,6,2818
1.58,6.02,8,2288.51,206.43,2.55,1.49,4707.22,0.2,1153.59,9,1906
0.82,5.71,2,1910.54,145.55,2.49,0.77,3496.26,0.17,1035.01,6,1598
11.0,50.0,1,1341.2,530.47,5.0,5.5,4849.07,0.0,1223.2,9,1114
1.91,9.09,15,2341.14,218.78,1.87,1.73,4036.09,0.15,1031.45,10,1935
1.19,1.62,6,2256.01,153.17,1.48,1.17,2701.93,0.11,840.32,7,3091
3.98,20.49,25,2446.19,403.41,1.87,3.16,4074.87,0.24,1272.83,14,3689
2.54,4.0,3,1994.49,313.36,2.03,2.44,2335.36,0.13,1033.91,11,2945
0.95,1.09,1,1700.14,133.51,1.98,0.93,2959.95,0.15,915.47,8,2435
0.0,0.0,0,1129.41,0.0,0.0,0.0,0.0,0.0,538.16,0,941
0.96,1.12,3,1920.25,134.15,1.6,0.95,3022.59,0.15,877.63,7,3842
