,tracker_id,solo_WinRatio,solo_Wins,solo_KillDeathRatio,solo_Rating,solo_KillsPg,solo_DamagePg,solo_HealsPg
152,17946,0.0,0,4.17,1300.86,4.17,434.0,1.17
153,156999,0.0,7,1.92,2397.26,1.75,229.23,1.32
154,116132,0.0,36,2.73,2811.48,2.47,287.57,1.69
155,79630,0.0,42,2.15,2826.98,2.03,235.57,1.21
156,89183,1.0,28,7.81,2886.3,5.94,645.22,1.43
157,14937,0.0,36,2.08,2814.06,1.9,215.23,1.56
158,24109,0.0,10,1.7,2717.37,1.57,205.19,1.6
159,7496,0.0,3,2.5,1766.97,2.27,264.41,0.85
160,16094,0.0,2,2.77,1788.68,2.61,293.08,1.21
161,11374,1.0,1,5.5,1441.67,3.67,380.3,0.33
162,6110,1.0,102,3.32,2800.55,2.52,298.95,1.98
163,54506,0.0,14,2.11,2750.95,1.89,223.66,1.98
164,16147,0.0,5,2.51,2302.5,2.2,269.7,1.15
165,2265,0.0,4,3.54,2168.98,3.04,372.86,0.89
166,28749,0.0,0,3.08,1259.44,3.08,360.45,0.33
167,9211,0.0,9,1.18,2090.26,1.14,131.77,1.14
168,3592,0.0,4,2.69,2227.41,2.47,259.97,2.45
169,129560,0.0,33,1.41,2776.43,1.27,150.38,1.75
170,24842,0.0,0,0.6,1269.61,0.6,62.28,0.0
171,154045,1.0,8,4.7,2406.83,3.36,364.15,1.18
172,48,0.0,0,3.17,1337.92,3.17,356.05,2.0
173,39157,0.0,42,1.48,2804.54,1.36,163.82,1.65
174,142602,0.0,5,3.06,2288.72,2.77,320.97,1.94
175,62095,0.0,2,3.12,1992.68,2.78,293.43,0.83
176,33298,0.0,5,4.03,2001.46,3.55,383.79,1.36
177,150167,1.0,37,3.39,2393.1,2.6,291.72,2.04
178,8111,0.0,26,2.91,2671.37,2.58,296.31,1.77
179,8907,0.0,3,2.7,1962.7,2.5,271.86,1.32
180,93950,0.0,2,2.21,1853.98,2.1,244.4,1.25
181,18421,1.0,4,3.52,2224.78,2.96,348.32,2.0
182,103121,0.0,27,4.14,2704.44,3.61,409.73,2.17
183,109146,0.0,7,1.88,2380.19,1.79,224.7,1.71
184,11387,0.0,6,2.81,2539.82,2.47,289.09,1.8
185,2227,0.0,4,3.48,2064.1,3.26,344.31,1.31
186,142396,1.0,9,8.32,2175.75,5.9,645.57,1.81
187,39732,0.0,3,2.33,2297.18,2.19,260.18,1.23
188,104711,1.0,1,6.5,1354.32,4.33,417.66,1.33
189,3657,0.0,1,2.28,2091.37,2.22,235.12,3.22
190,176763,0.0,5,2.78,1894.04,2.47,271.46,0.78
191,8004,1.0,1,10.0,1345.02,5.0,507.52,0.0
192,16530,1.0,14,2.79,2597.81,2.29,270.74,1.96
193,38807,0.0,7,3.55,2370.32,3.22,374.65,1.16
194,63564,1.0,40,4.49,2766.9,3.67,419.64,1.72
195,54274,0.0,25,1.8,2743.95,1.7,197.18,1.66
196,14690,0.0,6,2.29,2353.66,2.14,246.97,2.62
197,91893,0.0,6,1.29,2822.57,1.27,165.77,1.32
198,142409,0.0,3,2.77,2137.63,2.48,281.0,1.28
199,50626,0.0,8,2.79,2547.24,2.5,296.08,1.41
200,16238,1.0,7,2.41,2342.69,2.0,220.61,2.85
201,7876,0.0,10,2.93,2295.92,2.59,311.41,1.81
202,24021,0.0,57,2.35,2662.78,2.16,248.6,1.96
203,54653,0.0,3,1.52,2105.63,1.44,183.33,1.33
204,9984,0.0,1,3.56,1511.28,3.2,326.05,1.0
205,23797,0.0,5,1.85,2284.55,1.72,203.16,1.63
206,12853,0.0,2,1.95,2263.8,1.91,228.24,1.81
207,212,0.0,4,3.5,2240.96,3.26,381.89,1.33
208,24381,0.0,4,1.38,2201.43,1.27,178.64,1.83
209,20542,1.0,7,5.95,2295.22,4.41,488.25,1.74
210,6273,0.0,3,3.77,1762.17,3.38,382.34,1.48
211,21988,0.0,5,2.18,2536.53,2.13,248.22,1.98
212,14880,0.0,16,1.93,2575.89,1.75,208.13,1.21
213,13718,0.0,1,2.71,1731.15,2.59,286.21,1.68
214,4348,0.0,3,2.23,2473.44,2.16,253.23,1.76
215,44153,0.0,5,2.33,2340.6,2.12,246.79,1.3
216,5113,0.0,3,1.76,2372.04,1.71,207.51,1.84
217,15984,1.0,6,39.0,1802.44,6.5,648.63,0.67
218,165270,1.0,1,4.0,1441.38,3.2,381.64,2.0
219,9872,0.0,6,3.72,2244.48,3.24,366.55,1.48
220,117538,0.0,6,1.08,2542.14,1.05,124.32,1.19
221,6949,0.0,3,1.8,2261.78,1.69,220.86,1.46
222,40134,0.0,8,3.42,2772.38,3.09,350.5,1.61
223,2087,1.0,8,12.38,1877.96,6.19,708.5,2.69
224,20069,1.0,4,4.6,1828.89,3.29,356.95,2.14
225,33380,0.0,3,1.11,2190.71,1.05,138.9,1.55
226,106726,0.0,69,3.1,2801.83,2.76,340.72,3.92
227,48858,0.0,4,2.03,2080.55,1.9,223.15,1.41
228,153755,0.0,2,2.14,1886.2,2.0,250.65,1.23
229,21174,0.0,16,1.78,2745.13,1.71,209.35,2.93
230,60950,0.0,2,3.22,2004.7,2.9,303.51,1.5
231,8017,0.0,2,2.52,1802.06,2.34,245.77,0.79
232,9985,0.0,5,1.91,2109.61,1.76,204.56,1.27
233,34662,0.0,19,2.39,2743.57,2.12,265.81,1.78
234,68696,0.0,3,1.73,1942.79,1.55,180.67,4.07
235,94388,0.0,5,3.57,2510.58,3.31,361.47,2.64
236,89550,0.0,5,1.11,2379.04,1.09,139.81,1.61
237,70341,0.0,15,3.88,2681.83,3.5,394.85,1.52
238,45119,0.0,0,1.92,1595.89,1.92,204.36,1.08
239,26687,0.0,1,2.71,1620.51,2.62,283.84,2.62
240,18634,0.0,12,1.32,2744.33,1.27,145.09,3.55
241,6403,0.0,2,2.48,2119.58,2.31,276.32,2.97
242,8013,1.0,10,3.3,2521.65,2.41,304.34,1.57
243,14147,1.0,7,6.33,1916.53,4.9,536.55,1.23
244,70803,0.0,0,0.0,1225.39,0.0,32.35,0.0
245,155846,0.0,7,1.63,2662.3,1.57,183.79,1.34
246,70251,0.0,3,1.67,2232.93,1.64,197.93,1.09
247,13863,0.0,0,3.0,1261.45,3.0,312.79,0.67
248,12170,0.0,2,1.72,1721.42,1.62,204.33,1.79
249,210924,0.0,3,1.93,2256.43,1.83,213.52,1.44
250,1340,0.0,0,2.4,1262.09,2.4,322.43,3.0
251,9912,1.0,1,5.0,1440.01,4.0,454.09,0.8
252,34149,0.0,4,2.18,1826.74,1.98,217.59,3.26
253,29075,0.0,11,1.55,2176.09,1.46,175.83,2.07
254,6955,0.0,2,3.61,1930.2,3.37,369.62,1.73
255,6461,0.0,5,2.97,2284.48,2.6,298.78,1.3
256,53097,0.0,1,2.19,1726.85,2.09,232.96,1.73
257,3585,1.0,30,3.79,2833.7,3.19,348.42,1.68
258,39427,0.0,14,3.39,2460.55,2.99,344.08,1.93
259,9471,0.0,1,3.78,1635.99,3.4,424.98,2.2
260,20526,0.0,22,1.98,2658.41,1.77,221.09,1.54
261,95338,0.0,0,1.79,1512.0,1.79,199.2,1.47
262,6715,0.0,1,3.3,1563.15,3.17,357.44,1.29
263,5171,0.0,11,2.53,2748.33,2.36,275.28,2.94
264,13190,0.0,17,2.89,2405.84,2.73,322.45,0.92
265,5013,0.0,0,2.0,1221.52,2.0,367.61,0.0
266,31975,1.0,1,6.0,1321.96,3.0,334.71,1.5
267,133277,0.0,19,1.56,2765.48,1.32,153.44,1.57
268,6410,0.0,0,1.85,1992.59,1.85,221.9,2.38
269,8664,1.0,4,6.78,2045.18,4.69,500.03,1.77
270,178946,0.0,20,1.99,2885.58,1.87,226.81,1.41
271,45282,0.0,1,2.19,2077.26,2.15,224.17,1.59
272,46683,0.0,0,2.68,1603.66,2.68,281.3,1.68
273,100267,1.0,23,3.63,2763.94,2.8,312.61,6.84
274,23588,0.0,18,3.04,2770.8,2.82,326.02,2.63
275,12751,0.0,8,1.32,2386.26,1.24,150.28,1.46
276,176078,0.0,5,2.35,2383.52,2.17,242.43,1.77
277,9167,1.0,1,9.0,1415.36,6.0,596.91,3.0
278,40943,0.0,15,3.07,2752.07,2.67,292.58,1.57
279,99178,1.0,7,2.81,2454.4,2.35,270.68,1.65
280,218109,0.0,4,3.29,2310.27,3.08,352.86,2.7
281,46724,0.0,37,1.65,2764.53,1.5,186.03,5.53
282,42065,0.0,18,2.01,2796.76,1.87,222.53,1.26
283,51115,0.0,13,1.7,2540.74,1.64,207.69,1.58
284,1224,0.0,0,2.0,1380.95,2.0,264.59,1.44
285,140196,0.0,5,2.91,1963.06,2.67,308.04,1.21
286,151467,0.0,3,1.77,2253.85,1.7,196.16,0.9
287,35523,1.0,37,4.72,2766.5,3.35,397.86,3.05
288,8001,0.0,4,1.98,2260.11,1.82,227.32,1.67
289,11154,0.0,23,4.06,2452.26,3.74,425.55,1.81
290,1567,0.0,2,5.19,1537.67,4.74,483.0,1.43
291,14387,0.0,3,2.56,2211.53,2.29,257.83,1.21
292,97432,0.0,0,2.67,1223.05,2.67,332.38,3.0
293,5370,1.0,8,6.7,2217.44,5.29,560.47,1.37
294,171810,0.0,4,2.35,2358.29,2.23,263.77,1.99
295,82039,0.0,16,1.18,2762.94,1.12,136.25,1.84
296,8751,0.0,2,1.45,2347.61,1.42,169.62,1.11
297,179883,1.0,1,4.0,1331.23,4.0,434.14,3.0
298,38478,0.0,2,1.54,2059.52,1.48,162.28,1.41
299,17161,0.0,0,1.0,1187.28,1.0,167.38,0.0
300,47150,0.0,2,2.75,2274.68,2.68,288.83,1.24
301,25887,0.0,1,1.96,2069.08,1.89,222.79,2.43
302,8541,0.0,3,3.35,2065.47,2.91,322.18,2.0
303,49964,1.0,4,4.47,2218.96,3.62,374.05,4.52
304,218111,0.0,0,3.0,1387.37,3.0,364.54,0.67
305,7867,0.0,1,2.09,1991.66,2.03,235.81,1.19
306,8757,0.0,5,1.62,2353.31,1.52,174.52,1.28
307,547,0.0,55,1.98,2782.33,1.77,214.76,12.15
308,13355,0.0,32,1.82,2752.62,1.69,214.57,1.8
309,22517,1.0,9,6.27,2090.93,5.21,588.52,0.77
310,83899,0.0,2,1.69,1716.53,1.57,191.55,1.07
311,84803,0.0,3,5.12,2154.48,4.35,458.31,2.05
312,42009,0.0,0,1.07,1486.64,1.07,141.07,0.71
313,14351,0.0,30,2.52,2692.61,2.24,253.65,1.58
314,6714,0.0,17,1.97,2689.06,1.78,205.48,2.45
315,37707,0.0,1,2.19,2062.27,2.17,242.17,1.63
316,33049,0.0,5,2.48,2430.27,2.39,283.47,1.26
317,5869,0.0,14,3.34,2661.02,2.91,359.32,1.94
318,25875,0.0,22,2.0,2668.04,1.86,225.58,1.45
319,105782,1.0,2,4.25,1365.36,2.83,289.24,2.33
320,35474,1.0,13,4.86,2705.73,3.86,448.43,2.05
321,29500,0.0,21,1.11,2746.95,1.05,130.99,2.45
322,12025,1.0,10,2.82,2321.74,2.3,249.2,1.54
323,54167,0.0,31,3.43,2704.01,3.05,354.28,3.67
324,17895,0.0,31,2.65,2819.95,2.43,278.3,1.34
325,31296,0.0,16,1.26,2763.59,1.2,150.38,1.64
326,3734,1.0,1,16.0,1427.99,8.0,855.52,0.5
327,13967,0.0,1,1.59,2140.88,1.57,173.67,1.35
328,127,1.0,1,9.0,1341.95,4.5,494.27,0.0
329,163080,0.0,1,1.79,2180.54,1.76,217.19,1.84
330,13141,1.0,1,2.2,1332.36,1.83,250.74,0.83
331,80461,0.0,4,2.34,2290.07,2.2,246.52,1.01
332,7364,0.0,1,2.93,2131.08,2.84,315.06,1.29
333,63670,1.0,4,3.59,1696.86,2.9,301.9,1.95
334,209547,0.0,12,1.68,2724.8,1.56,202.88,1.73
335,53783,0.0,36,3.01,2696.38,2.73,333.89,1.3
336,154522,1.0,12,4.31,2788.04,3.6,387.09,3.23
337,72381,0.0,0,0.0,1138.12,0.0,0.0,0.0
338,17878,1.0,1,2.8,1383.1,2.33,276.32,0.5
339,24433,0.0,0,1.0,1239.78,1.0,89.09,0.0
340,9595,1.0,52,2.86,2726.66,2.26,249.04,5.71
341,8089,0.0,2,3.65,1928.34,3.32,374.21,0.82
342,8514,0.0,9,1.49,2676.44,1.4,174.09,1.04
343,19264,0.0,7,2.58,2209.78,2.41,277.44,1.55
344,2866,0.0,1,4.43,1320.32,3.88,402.87,1.0
345,13971,0.0,8,3.31,2310.86,3.09,346.48,1.13
346,97555,0.0,4,1.7,2246.52,1.66,187.12,1.12
347,13102,0.0,0,0.97,1611.7,0.97,112.2,0.95
348,87673,0.0,12,2.48,2587.5,2.28,288.9,1.89
349,15906,0.0,1,3.08,1350.56,2.86,312.6,1.14
350,12133,0.0,2,1.91,2273.49,1.86,222.42,1.57
351,1436,0.0,5,2.33,2308.06,2.13,269.24,1.25
352,16526,0.0,0,0.0,1154.45,0.0,0.0,0.0
353,148107,0.0,13,1.18,2686.78,1.15,145.59,1.56
354,129462,1.0,1,2.75,1373.05,2.2,249.34,0.4
355,218113,0.0,6,2.05,2533.19,1.86,216.04,1.22
356,10883,1.0,35,3.32,2730.63,2.77,323.18,4.68
357,5282,0.0,10,5.72,2412.46,4.87,513.46,2.07
358,50928,0.0,3,1.94,2115.96,1.87,230.17,1.61
359,6922,0.0,1,4.0,1384.63,3.43,385.18,1.29
360,1438,1.0,33,3.19,2753.81,2.66,324.81,1.62
361,43688,1.0,21,4.38,2393.33,3.22,365.62,2.27
362,15976,1.0,44,5.02,2592.43,4.12,465.16,1.76
363,26839,0.0,4,2.48,1989.21,2.18,252.63,1.27
364,13405,1.0,25,2.65,2593.86,2.19,243.78,1.08
365,156587,0.0,26,1.92,2672.48,1.77,213.84,2.38
366,176412,0.0,17,2.75,2665.79,2.55,291.38,2.12
367,215323,0.0,2,2.74,2103.56,2.52,259.85,3.24
368,1683,0.0,0,4.5,1259.08,4.5,459.32,0.5
369,188615,0.0,1,4.45,1590.17,4.08,415.89,2.17
370,53939,1.0,11,5.17,2233.08,4.18,443.0,4.89
371,121716,1.0,2,4.86,1769.45,3.78,374.28,2.56
372,63734,0.0,5,3.09,2347.35,2.69,308.56,2.33
373,51287,0.0,2,2.6,1670.21,2.44,273.44,1.09
374,50209,0.0,4,1.54,2413.84,1.47,182.42,1.47
375,14579,0.0,3,2.1,2016.78,2.02,237.8,1.06
376,76545,0.0,19,1.22,2709.07,1.15,142.43,5.0
377,36563,0.0,10,1.71,2581.33,1.61,203.73,1.57
378,14361,0.0,7,0.92,2683.15,0.89,109.26,1.71
379,169645,0.0,1,6.17,1451.06,5.29,546.69,2.14
380,15310,0.0,2,1.38,1421.4,1.22,140.45,1.5
381,4411,1.0,5,5.0,2065.16,3.86,444.21,1.09
382,51298,1.0,6,3.73,2292.5,2.93,331.43,1.36
383,33696,0.0,17,2.17,2729.88,1.92,214.86,1.27
384,92525,0.0,0,1.18,1299.14,1.18,137.98,1.0
385,7173,0.0,19,1.37,2744.7,1.27,147.34,2.85
386,105564,0.0,15,2.43,2549.2,2.2,277.58,1.97
387,6951,1.0,17,6.26,2679.91,4.48,486.39,0.88
388,39226,0.0,4,1.73,2424.29,1.67,195.6,1.88
389,80346,0.0,44,2.54,2800.72,2.17,235.11,10.01
390,1479,0.0,5,3.39,1664.58,3.1,326.58,1.71
391,213238,0.0,5,2.59,2217.27,2.3,298.18,1.61
392,72043,1.0,2,8.0,1582.65,4.8,498.16,1.2
393,22187,1.0,60,3.23,2733.38,2.58,314.93,10.37
394,22940,0.0,0,2.65,2145.52,2.65,307.88,1.83
395,24564,0.0,1,1.47,1385.59,1.4,148.01,2.7
396,129314,0.0,9,1.18,2676.73,1.11,144.14,1.69
397,14569,0.0,2,2.77,1991.4,2.71,299.07,1.1
398,15782,0.0,3,1.92,1742.74,1.87,230.98,1.14
399,7074,0.0,5,2.23,2349.05,2.13,259.6,1.76
400,47210,0.0,22,1.47,2721.12,1.34,178.29,2.37
401,121715,0.0,16,2.12,2696.31,1.94,236.08,1.12
402,176159,0.0,1,0.75,1455.3,0.75,93.8,0.67
403,13330,0.0,0,3.67,1331.85,3.67,447.39,2.67
404,6254,1.0,1,5.0,1351.52,3.33,389.08,0.33
405,16517,0.0,0,1.0,1207.83,1.0,130.05,0.0
406,11825,1.0,63,3.27,2928.65,2.76,326.15,2.56
407,150145,1.0,3,9.67,1911.1,7.25,738.55,1.92
408,12668,0.0,2,2.35,1620.84,2.11,225.72,0.58
409,5812,1.0,4,3.1,2207.84,2.6,282.16,1.4
410,149377,0.0,4,1.35,2317.97,1.29,178.91,1.49
411,29238,0.0,4,2.09,2259.12,2.02,230.24,1.61
412,87410,0.0,1,1.82,2135.97,1.8,211.33,1.22
413,24989,0.0,5,2.42,2191.12,2.25,253.26,2.83
414,25337,1.0,36,3.23,2657.48,2.64,318.95,1.77
415,62125,0.0,4,1.58,2217.16,1.52,181.07,1.6
416,142408,0.0,0,0.73,1288.57,0.73,98.24,0.55
417,33278,1.0,2,9.0,1481.31,4.5,441.2,2.5
418,152185,0.0,5,2.17,2382.85,2.1,242.68,1.38
419,14051,1.0,3,5.62,1593.74,4.56,515.74,1.81
420,172188,0.0,2,2.17,2246.71,2.12,229.12,1.12
421,39235,0.0,0,1.31,1934.07,1.31,156.15,0.85
422,2274,0.0,0,4.2,1433.34,4.2,487.11,1.2
423,2176,1.0,10,8.29,2080.07,4.83,538.74,1.21
424,1178,0.0,6,2.16,2040.54,2.05,245.84,1.15
425,27394,0.0,6,2.47,1987.68,2.25,286.56,1.38
426,19387,0.0,0,1.8,1234.46,1.8,178.54,0.6
427,6669,0.0,9,2.18,2427.27,1.95,253.65,1.45
428,22614,1.0,7,5.36,2262.74,4.49,479.1,3.65
429,20449,0.0,14,4.05,2365.6,3.77,411.05,1.96
430,12493,0.0,82,3.82,2593.2,3.27,358.48,3.08
431,42407,0.0,1,1.69,2036.64,1.67,205.79,1.51
432,176904,0.0,14,2.08,2701.25,1.89,223.45,2.76
433,94574,0.0,0,1.59,1726.56,1.59,184.14,1.17
434,3836,0.0,0,9.0,1254.89,9.0,938.0,3.0
435,71839,0.0,12,1.16,2712.98,1.11,139.32,2.7
436,13406,0.0,20,2.11,2725.73,1.94,236.98,2.11
437,16041,0.0,2,1.07,2050.29,1.05,124.05,1.28
438,14041,1.0,2,2.67,1691.26,2.18,222.33,0.64
439,31108,1.0,5,2.44,1896.23,2.06,233.75,1.06
440,26630,0.0,2,3.59,1742.16,3.21,307.19,1.32
441,7432,0.0,1,3.35,1606.48,3.17,370.34,2.28
442,15330,1.0,37,4.09,2690.91,3.15,380.43,2.39
443,51147,0.0,16,1.6,2707.02,1.51,189.4,1.37
444,33322,0.0,9,2.0,2492.57,1.8,218.21,1.33
445,105777,0.0,3,2.71,2120.01,2.63,313.22,1.41
446,7738,0.0,1,3.75,1449.05,3.33,387.38,1.56
447,38716,0.0,6,2.02,2275.28,1.82,198.84,1.47
448,8707,0.0,10,0.68,2628.28,0.67,89.49,1.6
449,42857,1.0,1,3.2,1344.96,2.67,256.89,1.0
450,210321,0.0,3,1.37,1944.04,1.3,140.55,1.74
451,212338,0.0,5,1.26,2549.66,1.22,144.57,1.28
452,22672,0.0,1,2.17,1975.1,2.12,251.0,0.8
453,1501,1.0,64,2.07,2637.89,1.74,207.2,1.89
454,54876,0.0,1,2.4,1454.99,2.18,232.05,1.45
455,16077,0.0,0,5.0,1254.89,5.0,461.92,2.0
456,22557,0.0,1,2.12,1653.97,2.04,247.29,2.04
457,15537,1.0,1,9.0,1367.99,4.5,528.7,2.0
458,142040,0.0,1,1.95,1552.44,1.86,223.28,1.81
459,210044,0.0,12,1.62,2764.23,1.42,176.84,1.65
460,127623,0.0,1,2.28,1766.95,2.19,260.19,1.19
461,6298,0.0,15,2.93,2791.46,2.68,315.65,1.4
462,45845,0.0,0,2.86,1459.87,2.86,292.73,1.29
463,3184,0.0,2,2.3,1968.16,2.2,243.15,1.8
464,1309,0.0,1,4.69,1588.95,4.36,475.68,1.36
465,15826,0.0,3,2.06,1745.21,1.76,207.54,1.43
466,132992,0.0,7,1.98,2512.89,1.93,229.87,2.15
467,41555,0.0,10,2.74,2042.51,2.51,282.8,0.94
468,76629,1.0,1,9.0,1378.71,4.5,458.0,1.5
469,68632,0.0,3,2.76,1821.49,2.57,280.8,1.41
470,50409,0.0,2,1.57,1749.68,1.53,179.67,1.26
471,34465,1.0,2,6.8,1556.89,5.67,565.55,1.25
472,20109,0.0,48,3.46,2771.8,3.21,360.05,1.47
473,51221,1.0,3,3.33,1865.69,2.5,296.93,3.25
474,13360,0.0,13,2.59,2569.84,2.3,286.23,1.32
475,28753,1.0,1,8.0,1403.03,5.33,499.26,2.33
476,2136,0.0,0,0.6,1171.01,0.6,60.23,0.2
477,13505,0.0,6,2.16,2275.66,2.07,241.6,1.18
478,646,1.0,8,3.64,1855.3,3.09,326.49,1.06
479,43692,1.0,5,3.59,1993.22,2.93,318.74,2.11
480,48083,0.0,2,2.85,2054.5,2.69,328.09,1.34
481,12228,0.0,4,1.92,2337.05,1.73,210.73,1.63
482,53173,0.0,3,2.29,2252.68,2.16,236.71,2.27
483,15990,0.0,1,2.43,1443.95,2.27,270.58,1.33
484,121830,0.0,2,3.28,1749.96,3.04,318.77,1.59
485,179377,0.0,1,3.07,1612.24,2.97,308.36,2.28
486,97112,0.0,6,2.95,1842.22,2.72,321.8,1.43
487,26660,1.0,2,6.11,1573.91,5.0,461.08,1.91
488,34599,0.0,2,4.47,1795.48,4.05,463.27,1.71
489,7449,0.0,0,2.25,1504.47,2.25,224.02,1.38
490,26277,0.0,2,3.73,2092.17,3.42,365.8,2.0
491,183559,0.0,4,2.64,2216.53,2.49,278.91,1.37
492,28766,0.0,1,2.14,1409.52,1.88,233.96,0.75
493,210218,0.0,1,1.05,2129.67,1.05,130.12,0.89
494,6680,1.0,6,4.58,2078.02,3.87,424.92,2.56
495,18158,0.0,1,2.07,2075.82,2.0,239.61,0.97
496,92174,0.0,0,0.9,2061.48,0.9,119.68,1.59
497,130996,1.0,6,4.47,2376.79,3.76,429.35,1.61
498,890,1.0,1,5.0,1342.36,5.0,564.9,1.0
499,217078,1.0,3,4.77,1822.31,3.88,391.89,2.56
500,68455,0.0,4,1.6,2076.49,1.51,167.84,1.48
501,139727,1.0,10,4.68,2569.42,3.34,361.59,1.83
502,31315,1.0,12,6.13,2553.31,4.38,506.75,2.26
503,209269,0.0,17,1.34,2698.76,1.31,158.72,2.11
504,26306,0.0,13,2.87,2366.62,2.48,303.96,3.38
505,51124,0.0,30,1.52,2776.11,1.43,169.58,1.47
506,89516,0.0,0,4.0,1311.23,4.0,371.3,0.33
507,4141,1.0,57,3.23,2643.59,2.67,301.19,1.78
508,13493,0.0,1,2.0,1699.31,1.9,220.75,1.0
509,438,0.0,53,3.29,2729.26,2.85,351.12,2.85
510,210301,1.0,3,5.75,1726.07,4.18,413.38,1.0
511,128394,0.0,2,2.05,1740.39,1.88,192.49,0.88
512,24339,0.0,0,6.0,1278.15,6.0,625.24,1.0
513,28222,0.0,2,2.28,1726.82,2.15,225.59,0.74
514,1731,0.0,4,2.83,1862.93,2.41,293.16,1.07
515,167496,0.0,3,2.08,1729.82,1.86,227.5,0.68
516,42254,0.0,26,2.55,2649.37,2.24,269.36,2.49
517,26096,0.0,3,2.4,2197.58,2.25,269.94,1.1
518,133159,0.0,5,3.06,2039.77,2.78,323.21,1.95
519,27239,0.0,10,2.92,2556.21,2.59,276.16,1.3
520,10989,0.0,2,1.38,2406.78,1.36,189.33,0.88
521,171748,0.0,4,3.4,2035.08,2.93,356.95,1.83
522,39774,0.0,6,1.66,2559.56,1.59,200.4,1.32
523,30218,1.0,44,4.99,2452.21,4.06,437.17,2.2
524,114759,0.0,3,3.48,2101.41,3.13,318.63,1.27
525,15167,1.0,9,3.22,2475.34,2.72,305.35,1.93
526,9938,0.0,1,3.65,1435.31,3.44,389.84,1.61
527,97180,0.0,1,1.85,2114.09,1.83,215.45,0.82
528,52978,1.0,1,8.8,1456.54,7.33,836.83,1.83
529,70328,1.0,1,4.75,1418.62,3.8,388.02,1.2
530,18938,1.0,4,4.73,2129.15,4.0,424.56,1.54
531,26645,0.0,1,2.06,1775.3,2.0,222.36,2.11
532,17723,0.0,24,1.36,2642.88,1.29,151.81,2.05
533,122851,0.0,15,2.0,2570.04,1.85,225.64,1.46
534,29467,0.0,0,2.6,1269.94,2.6,360.67,4.1
535,78753,0.0,16,2.25,2643.94,2.08,249.19,1.15
536,39726,0.0,40,2.31,2802.9,2.06,254.31,2.7
537,12166,0.0,2,2.55,1799.77,2.32,256.16,0.91
538,7865,0.0,3,2.77,2224.89,2.53,269.7,1.44
539,27997,0.0,31,1.51,2706.32,1.41,167.31,1.49
540,64385,0.0,2,0.72,1974.06,0.71,96.99,0.91
541,23846,1.0,1,13.0,1377.49,6.5,661.31,1.0
542,3779,0.0,0,1.0,1222.29,1.0,151.74,0.0
543,129536,0.0,6,2.6,2524.98,2.41,288.39,1.23
544,141767,0.0,11,1.27,2717.12,1.2,148.48,1.88
545,599,1.0,29,4.94,2578.8,3.6,408.39,2.47
546,137167,0.0,3,2.47,2265.88,2.38,281.22,1.79
547,18936,1.0,1,8.0,1331.01,4.0,488.26,3.0
548,7999,1.0,1,9.0,1406.09,4.5,569.66,3.0
549,161190,0.0,2,1.2,2176.18,1.19,139.85,1.32
550,194043,0.0,3,2.06,2325.78,2.0,227.83,2.2
551,48822,0.0,7,1.69,2679.34,1.57,179.14,1.28
552,779,0.0,7,2.97,1953.37,2.82,322.82,1.88
553,209760,1.0,2,8.0,1443.08,4.0,352.91,0.5
554,50663,0.0,17,3.81,2545.55,3.36,369.56,2.01
555,4233,0.0,23,1.69,2661.81,1.53,187.27,1.19
556,23072,0.0,9,2.8,1969.44,2.54,276.98,2.58
557,2006,0.0,5,3.33,2211.68,3.16,355.44,1.77
558,27795,1.0,9,7.8,2221.75,4.11,423.87,3.53
559,42287,0.0,1,4.67,1585.07,4.0,442.75,0.86
560,34107,1.0,1,7.75,1496.21,6.2,631.47,3.0
561,17233,0.0,5,1.66,2302.25,1.61,197.09,1.08
562,9876,0.0,14,1.85,2575.92,1.69,204.5,1.85
563,16640,0.0,1,2.42,1445.71,2.3,257.68,0.8
564,3129,0.0,1,3.05,1652.61,2.9,298.23,1.05
565,102793,0.0,18,4.37,2633.33,3.83,430.55,1.59
566,167657,0.0,2,2.0,2349.22,1.91,217.18,1.02
567,12491,0.0,16,2.83,2614.96,2.52,308.28,1.23
568,5121,0.0,6,1.57,2462.65,1.45,189.47,1.18
569,4754,0.0,5,2.26,1909.45,2.12,237.14,1.17
570,126956,1.0,6,3.79,2400.78,3.14,356.18,1.89
571,173918,1.0,2,3.33,1488.91,2.0,220.82,4.0
572,33663,0.0,15,2.14,2651.16,1.94,230.19,1.44
573,8213,0.0,2,2.41,2078.21,2.34,270.84,1.53
574,18031,0.0,2,1.97,1914.88,1.9,207.51,1.0
575,27489,0.0,1,1.71,1922.61,1.69,209.06,2.26
576,11479,0.0,1,1.09,2027.3,1.08,142.73,1.37
577,113527,0.0,3,2.35,2320.57,2.2,262.28,1.35
578,23417,1.0,1,7.0,1360.41,3.5,324.5,1.5
579,8463,0.0,6,3.92,2380.88,3.64,398.81,1.86
580,41200,0.0,14,0.98,2756.45,0.97,125.3,1.59
581,48125,0.0,1,1.87,2101.56,1.81,226.1,1.77
582,34040,1.0,3,2.46,1954.98,2.0,223.08,1.19
583,42250,0.0,16,1.9,2736.43,1.76,217.04,1.9
584,15978,0.0,0,0.8,1199.03,0.8,77.14,0.0
585,54194,0.0,4,1.3,1784.76,1.25,146.95,1.36
586,157215,0.0,7,3.48,2469.34,3.3,365.15,1.45
